Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,EID
Wang Y.; Liu H.; Wang J.; Song W.; Liu L.; Li B.; Luo N.; Xu T.; Zou Z.,Hierarchical Federated Reinforcement Learning for Privacy-Preserving HVac Optimization in Building Clusters,2026,IEEE Access,0,10.1109/ACCESS.2026.3702269,Article,All Open Access; Gold Open Access,2-s2.0-105041918974
Lee N.; De Brouwer E.; Hajiramezanali E.; Biancalani T.; Park C.; Scalia G.,RAG-Enhanced Collaborative LLM Agents for Drug Discovery,2026,Proceedings of the AAAI Conference on Artificial Intelligence,1,10.1609/aaai.v40i1.37020,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034360321
Ashwin S.; Shreenithi M.; Rangarajan R.; Ganesan M.,Federated Machine Learning Approach for Multi-Protocol IoT Intrusion Detection for Healthcare,2026,"Proceedings of the 12th International Conference on Biosignals, Images and Instrumentation, ICBSII 2026",0,10.1109/ICBSII69710.2026.11479247,Conference paper,,2-s2.0-105038346986
Almobydeen S.; Rjoub G.; Bentahar J.; Irjoob A.; Younas M.,HCGN: A Hierarchical Causal-Graph Network for sustainable communication and coordination in edge–fog systems,2026,Simulation Modelling Practice and Theory,1,10.1016/j.simpat.2025.103229,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105023827437
Chang J.-T.; Lin C.-C.; Yang Y.-C.; Chang C.-K.; Ma L.-S.,Cloud-Distributed Multi-MCU Collaborative Framework for Motor Fault Diagnosis,2026,"ICCE-TW 2026 - The 13th IEEE International Conference on Consumer Electronics - Taiwan: Sustainable and Human-centered AI in Consumer Electronics, Proceedings",0,10.1109/ICCE-TAIWAN71481.2026.11652433,Conference paper,,2-s2.0-105049145912
Liu Y.; Zhang Y.; Sang L.; Zhang Y.,Semantic Augmented Multiview Graph Learning With Frequency-Aware Propagation for Recommendation,2026,IEEE Transactions on Computational Social Systems,0,10.1109/TCSS.2026.3716309,Article,,2-s2.0-105048548654
Maleki F.; Raghavan K.; Yousefian F.,Incentive-Aware Federated Averaging With Performance Guarantees Under Strategic Participation,2026,IEEE Control Systems Letters,0,10.1109/LCSYS.2026.3710203,Article,,2-s2.0-105044275280
Subramanian D.V.; Unhelkar B.; Ramacharan S.; Chakrabarti P.,Context Meets Modality: Deep Learning Innovations for Next-Generation Recommendation Systems,2026,"2026 IEEE International Conference on Emerging Computing and Intelligent Technologies, ICoECIT 2026",0,10.1109/ICoECIT68303.2026.11497913,Conference paper,,2-s2.0-105041138411
Naguib K.M.; Cherkaoui S.; Elmesalawy M.M.; El-Haleem A.M.A.; Ibrahim I.I.,Privacy-Aware Agent Collaboration for Dynamic VR Slice Management in 6G SD-RAN,2026,IEEE International Conference on Communications,0,10.1109/ICC59461.2026.11587264,Conference paper,,2-s2.0-105045421523
ZHANG D.; HUANG Y.; XU X.; LIU J.; SUN Z.; FAN M.,Low-carbon Economic Dispatch of Multi-park Integrated Energy Systems Based on Personalized Federated Reinforcement Learning; [基于个性化联邦强化学习的多园区综合能源系统低碳经济调度],2026,Dianwang Jishu/Power System Technology,2,10.13335/j.1000-3673.pst.2024.2232,Article,,2-s2.0-105038034486
Shanmugavel A.B.; Paduvilan A.K.; Mariappan E.; Sivakumar N.R.; Alabdultif A.; Sayeed M.S.,A Multi Agent Hybrid Transfer Learning and Monte Carlo Tree Search Framework for Energy Efficient UAV Communication in 6G Aerial Networks,2026,IEEE Open Journal of the Communications Society,0,10.1109/OJCOMS.2026.3720187,Article,All Open Access; Gold Open Access,2-s2.0-105047027225
Zhou F.; Liu C.H.; Zhao J.; Fang C.; Wang H.; Li G.; Qi G.; Wu D.; Leung K.K.; Crowcroft J.,AoI and Latency-Aware Air-Ground Vehicular Crowdsensing by Sequential Multi-Agent Deep Reinforcement Learning,2026,IEEE Transactions on Mobile Computing,0,10.1109/TMC.2026.3708370,Article,,2-s2.0-105043717463
Divilkovskiy M.; Gasnikov A.,Stochastic Decentralized Optimization of Non-Smooth Convex and Convex-Concave Problems over Time-Varying Networks,2026,Proceedings of the AAAI Conference on Artificial Intelligence,0,10.1609/aaai.v40i43.41011,Conference paper,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105034886492
Yu H.; Yu L.,Intelligent Obesity Risk Mining and Privacy Protection in Cloud-Edge Collaboration,2026,"2026 7th International Conference on Big Data and Artificial Intelligence and Software Engineering, ICBASE 2026",0,10.1109/ICBASE70763.2026.11619373,Conference paper,,2-s2.0-105047073567
Zhu B.; Wang X.; Niyato D.,Task-Specific Trust Evaluation for Multi-Hop Collaborator Selection via GNN-Aided Distributed Agentic AI,2026,IEEE Journal on Selected Areas in Communications,1,10.1109/JSAC.2025.3642235,Article,All Open Access; Green Open Access,2-s2.0-105024444301
Xie J.; Jiang Y.; Zhang K.; Wu F.; Zhang Y.; Huang X.; Xu S.; Yuen C.; Zhang Y.,High-Throughput DAG Blockchain for Efficient Spectrum Sharing in 6G Networks,2026,IEEE Transactions on Cognitive Communications and Networking,1,10.1109/TCCN.2025.3644303,Article,,2-s2.0-105025550214
Ye L.; Chen Y.; Han Q.; Zeng L.; Ling K.,Prioritized Experience Replay and Four-Trajectory Exploration - Multi-agents Proximal Policy Optimization: Multi-agents Reinforcement Learning-Based service migration strategy under vehicular edge computing,2026,Computers and Electrical Engineering,0,10.1016/j.compeleceng.2025.110836,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105021844974
Zhang Y.; Liu B.; Zeng Q.; Li Q.,Static Coverage for Drone Swarms Using K-MADDPG: A K-means Enhanced Multi-Agent Deep Deterministic Policy Gradient Approach,2026,Proceedings of ISoIRS 2026 - Moving Towards Embodied Intelligence in the AI Age: 2026 6th International Symposium on Intelligent Robotics and Systems,0,10.1109/ISOIRS70157.2026.11545293,Conference paper,,2-s2.0-105042442986
Huang Q.; You X.; Zhou P.; Li D.; Zhang C.,Intelligent Algorithm-Driven Dynamic Risk Assessment for Multiple Work Faces in Substations,2026,Procedia Computer Science,0,10.1016/j.procs.2026.07.218,Conference paper,All Open Access; Gold Open Access,2-s2.0-105048472838
Zhong L.; Tian S.; Zeng D.; Qu Z.; Hu C.,Battery Lifetime Extension in Heterogeneous Satellite Edge Computing: A Lyapunov-DRL Approach,2026,IEEE Internet of Things Journal,1,10.1109/JIOT.2026.3658536,Article,,2-s2.0-105028895133
Liu Y.; Yu C.; Zheng Z.; Li W.; Song J.,Nonrational Game-Theoretic Opinion Dynamics for Privacy-Preserving Distributed Consensus in Multiagent Systems,2026,IEEE Transactions on Computational Social Systems,0,10.1109/TCSS.2026.3712025,Article,,2-s2.0-105046252782
Park J.; Choi I.; Kim H.-J.,A Multi-View Attention-Based Encoder-Decoder Framework for Clustered Traveling Salesman Problem,2026,IEEE Robotics and Automation Letters,0,10.1109/LRA.2025.3632724,Article,,2-s2.0-105021984806
Tamilselvi P.; Reena K.J.; Vidhyasree M.; Priya V.V.,Hybrid Deep Learning Framework for Real-Time UAV Navigation with Adaptive Smoothness Control,2026,International Journal of Aeronautical and Space Sciences,0,10.1007/s42405-026-01196-6,Article,,2-s2.0-105037764761
Herabad M.G.; Taheri J.; Ahmed B.S.; Curescu C.,EES-CND: Collaborative Neural Decision-Making for Drift-Aware Fault-Tolerant Edge-Cloud Service Placement,2026,"International Conference on Cloud Computing and Services Science, CLOSER - Proceedings",0,10.5220/0015047300004039,Conference paper,All Open Access; Gold Open Access,2-s2.0-105044865926
Dong Z.; He W.; Zhou Y.,Fuzzy spiking neural network-based neuroadaptive cooperative control for nonlinear UAV systems,2026,Connection Science,0,10.1080/09540091.2026.2710947,Article,All Open Access; Gold Open Access,2-s2.0-105046195557
Liu J.; Liu C.; Jin B.; Zhang Z.; Su T.,TE-DDPG: Temporal-Enhanced Deep Reinforcement Learning for Power Allocation in Cognitive Radar Networks,2026,IEEE Transactions on Aerospace and Electronic Systems,0,10.1109/TAES.2026.3709256,Article,,2-s2.0-105044245816
Bremnavas I.; Alazaidah R.; Manisha G.; Nehru V.; Reddy V.B.K.; Nagini Y R.V.S.S.,Federated Learning-Based Resilient Edge-Cloud Computing Systems for Disaster Management: An Innovative Decentralized Method for Reliable Computing in ER Networks,2026,"2026 International Conference on Data Science for Cyber-Physical Systems Resilience using Advanced Applications, ICDCA 2026",0,10.1109/ICDCA69396.2026.11620531,Conference paper,,2-s2.0-105047552389
Liu Y.; Peng W.; Chen D.; Luo K.; Zheng G.,"Joint Precoding, Detection, and Resource Allocation for Collaborative Perception in ISAC-Enabled Vehicular Edge Computing Networks",2026,IEEE Internet of Things Journal,0,10.1109/JIOT.2026.3711824,Article,,2-s2.0-105044548095
YANG J.-Z.; QIU T.; CHEN K.-J.; DUAN M.-J.; JIANG J.; HU Z.-Y.; SONG M.-L.; FENG Z.-L.,Risk Perception Dynamic Aggregation Graph Federated Learning for Fraud Detection; [面向欺诈检测的风险感知动态聚合图联邦学习],2026,Ruan Jian Xue Bao/Journal of Software,0,10.13328/j.cnki.jos.007524,Article,,2-s2.0-105043510069
Lu Y.; Yuan Y.; Li Z.; Song Y.; Sitahong A.; Mo P.,Dual-Agent Reinforcement Learning for Green Permutation Flow Shop Scheduling with Variable Machine Speeds,2026,"Proceedings of 2026 International Conference on Embedded Systems, Mobile Communication and Computing, EMC2 2026",0,10.1109/EMC68537.2026.11441777,Conference paper,,2-s2.0-105037327794
Prajapati D.; Mehra A.; Kumar P.; Rana A.; Surya Prakash S.K.; Shukla A.,MPPF: Mobile Probe Potential Field for Real-Time Multi-Agent Navigation in Industrial Environments,2026,IEEE Access,0,10.1109/ACCESS.2026.3655886,Article,All Open Access; Gold Open Access,2-s2.0-105028444906
Gao K.; Guo K.; Chai D.; Chen K.,Unsupervised Federated Learning on Non-IID Graphs via Contrastive Encoding and Cluster Centroid Sampling,2026,IEEE Transactions on Computational Social Systems,0,10.1109/TCSS.2026.3723862,Article,,2-s2.0-105048571316
Qiao S.; Tang R.; Li J.; Gao Y.; Xu Q.; Han N.; Wang B.; Yuan G.; Wu X.,CMA+DB: How to Automatically Tune Database Parameters Through Collaborative Multi-Agents,2026,IEEE Transactions on Knowledge and Data Engineering,0,10.1109/TKDE.2025.3639423,Article,,2-s2.0-105024120354
Abbas A.N.; Chasparis G.C.; Kelleher J.D.,Specialized Deep Residual Policy Reinforcement Learning Framework for Safe and Adaptive Continuous Control,2026,IET Control Theory and Applications,1,10.1049/cth2.70099,Article,All Open Access; Gold Open Access,2-s2.0-105030454452
Berdini E.; Wrona A.; Menegatti D.; Priscoli F.D.,Sequential Multi-Agent Deep Reinforcement Learning for Platooning Across Diverse Road and Leader Behaviors,2026,"2026 34th Mediterranean Conference on Control and Automation, MED 2026",0,10.1109/MED70602.2026.11598474,Conference paper,,2-s2.0-105046114415
Wang M.; Gu Z.,A multi-agent reinforcement learning approach to heterogeneous resource allocation in lifelong education,2026,International Journal of Information and Communication Technology,1,10.1504/IJICT.2026.151565,Article,All Open Access; Bronze Open Access,2-s2.0-105029660149
Tian Z.; Issaid C.B.; Bennis M.,Semantic-Based Distributed Learning for Diverse and Discriminative Representations,2026,IEEE Transactions on Signal Processing,0,10.1109/TSP.2026.3702222,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105041959385
Zhao Y.; Zhao G.; Wu H.,ATPP-KAN: robust black-box watermarking for Kolmogorov-Arnold Networks via alternating training and parameter perturbation,2026,Journal of Electronic Imaging,0,10.1117/1.JEI.35.1.013004,Article,,2-s2.0-105043136505
Bao J.; Zhao W.; Zhang J.; Sun Y.; Huang W.,Day-Ahead Electricity Market Equilibrium Analysis Based on Multi-Scale Load Forecasting and MADDPG Bidding Strategy,2026,"2026 5th International Conference on New Energy System and Power Engineering, NESP 2026",0,10.1109/NESP70395.2026.11622032,Conference paper,,2-s2.0-105047254281
Fang J.; Wang X.; Liu Y.; Tang H.; Li X.,Multiagent Collaborative Inference Optimization for Large-Scale DNNs in IoT Edge Systems,2026,IEEE Internet of Things Journal,1,10.1109/JIOT.2026.3674519,Article,,2-s2.0-105033241203
Huo Y.; Liu Y.; Jiang A.; Yang Y.,Research on UAV–MEC Cooperative Scheduling Algorithms Based on Multi-Agent Deep Reinforcement Learning,2026,"Computers, Materials and Continua",0,10.32604/cmc.2025.072681,Article,All Open Access; Gold Open Access,2-s2.0-105027967919
Baldiwala A.; Baldiwala A.M.; Patel M.; Amrutiya P.; Natesan G.; Chaube U.,"Artificial intelligence for next-generation anxiolytic drug discovery: current trends, challenges, and future perspectives",2026,Chemical Papers,0,10.1007/s11696-025-04598-0,Review,,2-s2.0-105028245452
Zeng X.; Tian B.; Yang H.; Zhang Z.; Li M.; Wang Y.; Chang Y.; Hu Y.; Zhang Z.,Blockchain Quantitative Model Training Method Integrating Image Processing and Federated Learning: Asset Price Prediction for Multi-Institution Privacy Protection,2026,"2026 IEEE International Conference on Power, Electronics and Green Energy, ICPEGE 2026",0,10.1109/ICPEGE67691.2026.11451285,Conference paper,,2-s2.0-105037440367
Hao Q.; Li Y.; Shi C.; Li Y.; Hu L.; Yang F.; Ding L.,Resource Allocation for Ultra-Reliable and Low-Latency IoT Communications Based on Federated Reinforcement Learning,2026,"2026 IEEE International Conference on Communications Workshops, ICC Workshops 2026 - Proceedings",0,10.1109/ICCWorkshops63917.2026.11586458,Conference paper,,2-s2.0-105045580526
He H.; Peng J.; Cai L.; Liu W.; Wang C.; Gu X.; Huang Z.,Energy-Efficient Multi-UAV Navigation for Cooperative Data Sensing and Transmission,2026,IEEE Transactions on Mobile Computing,5,10.1109/TMC.2025.3612221,Article,,2-s2.0-105017085649
Nguyen T.D.; Nguyen N.-T.; Nguyen T.-D.; Huynh N.V.; Tran D.-H.; Chatzinotas S.,Multi-Agent Deep Reinforcement Learning for Collaborative UAV Relay Networks Under Jamming Attacks,2026,"2026 IEEE International Conference on Communications Workshops, ICC Workshops 2026 - Proceedings",0,10.1109/ICCWorkshops63917.2026.11586322,Conference paper,,2-s2.0-105045578325
Liu Y.; an Y.; Fan M.; Jing X.; Gao X.; Xie S.,Identification of carbon emission influencing factors and optimisation of carbon reduction paths driven by big data in power grid operation,2026,International Journal of Global Energy Issues,0,10.1504/IJGEI.2026.155805,Article,,2-s2.0-105047655075
Reyad P.; Sayed T.,Multi-agent deep reinforcement learning-based decentralized adaptive traffic signal control for corridor-level safety optimization,2026,Canadian Journal of Civil Engineering,0,10.1139/cjce-2025-0202,Article,,2-s2.0-105026861393
Afzal H.; Huzaifa M.; Bharadwaj S.,Agentic AI-Based Threat Hunting in Autonomous Security Networks,2026,"International Conference on Engineering, Technology and Management, ICETM 2026",0,10.1109/ICETM68138.2026.11648125,Conference paper,,2-s2.0-105048499019
Bokhari S.M.; Shafi M.; Sohaib S.; Maskari S.A.; Iftikhar M.A.,A Multiagent Deep Reinforcement Learning Scheme for Energy Use Optimization in UAV-Enabled Wireless Networks With Reconfigurable Intelligent Surfaces,2026,International Journal of Intelligent Systems,1,10.1155/int/1477541,Article,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-105030674867
Yu Y.; Ge Y.; Chen J.; Liu B.,Multi-Agent DRL for Lifetime-Oriented Joint Trajectory and Power Optimization in Multi-UAV Green Communications,2026,"2026 6th International Conference on Electronics, Circuits and Information Engineering, ECIE 2026",0,10.1109/ECIE69549.2026.11565671,Conference paper,,2-s2.0-105043718888
Ai Y.; Liu Z.; Wang W.,Collaborative Area Coverage Algorithm Based on Iterative Teacher-student Training; [基于迭代式师生训练的协同区域覆盖算法],2026,Binggong Xuebao/Acta Armamentarii,0,10.12382/bgxb.2025.0274,Article,,2-s2.0-105041147024
Yang H.; Liang X.; Li J.,Dynamic resource allocation in smart laboratories based on multi-agent reinforcement learning,2026,International Journal of Information and Communication Technology,0,10.1504/IJICT.2026.153934,Article,,2-s2.0-105041363489
Xu J.; Luo J.; Cao X.; Gao Y.; Mao S.; Wang M.; Du W.; Sun Q.; Liu J.; Di X.; Qiu S.; Liu M.; Tan L.; Meng Z.; Tang Y.,Cooperative task scheduling and resource allocation of embodied multi-satellite systems: AI-driven perspective,2026,Science China Technological Sciences,1,10.1007/s11431-025-3156-1,Review,,2-s2.0-105027627034
Choudhary H.; Orra A.; Thakur M.; Gao X.-Z.; Sahu P.K.,A CVaR-Constrained Safe Reinforcement Learning Framework with Action Repair for Practical Portfolio Optimization,2026,IEEE Transactions on Artificial Intelligence,1,10.1109/TAI.2026.3686783,Article,,2-s2.0-105037163066
Shahid H.; Vazquez M.A.,Edge-Deployed AI Optimizing Fractional Frequency Reuse in Multibeam Satellite System,2026,IEEE Open Journal of the Communications Society,0,10.1109/OJCOMS.2026.3693471,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105038905635
