Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,EID
Willers K.; Gerlach L.; Dehn F.,Concrete with a very high number of load cycles—Identification of stress levels for efficient investigation of fatigue behavior,2026,Structural Concrete,0,10.1002/suco.70698,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105043369529
Tripathi S.; Kashyap G.S.; Nasim M.; Yang J.; Gao J.; Naseem U.,"They Said Memes Were Harmless - We Found the Ones That Hurt: Decoding Jokes, Symbols, and Cultural References",2026,WWW 2026 - Proceedings of the ACM Web Conference 2026,0,10.1145/3774904.3792718,Conference paper,All Open Access; Green Open Access,2-s2.0-105038585146
Zhang T.; Zhou G.; Zhang S.; Chen J.; Huang N.; Wu H.,Target-Entity Sentiment Classification with Image Text Multimodal Entity Alignment; [针对图文模态间实体对齐的目标实体情感分类],2026,Jisuanji Gongcheng/Computer Engineering,0,10.19678/j.issn.1000-3428.0070147,Article,,2-s2.0-105036973133
Xue C.; Li K.; Sun M.; Zhang Q.; Zhang X.; Yao K.,AMID: Audio–visual deepfake detection via adaptive multi-dimensional interaction modeling,2026,Knowledge-Based Systems,0,10.1016/j.knosys.2026.116214,Article,,2-s2.0-105038954806
Yu R.; Zhao R.; Li J.; Zhao Q.; Yan H.; Wang M.,Unleashing the Potential of Mamba: Boosting a LiDAR 3D Sparse Detector by Using Cross-Model Knowledge Distillation,2026,IEEE Robotics and Automation Letters,0,10.1109/LRA.2026.3726378,Article,All Open Access; Green Open Access,2-s2.0-105048633021
Ferrag M.A.; Tihanyi N.; Hamouda D.; Maglaras L.; Lakas A.; Debbah M.,From prompt injections to protocol exploits: Threats in LLM-powered AI agents workflows,2026,ICT Express,26,10.1016/j.icte.2025.12.001,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105025142858
Jiang M.-Y.; Zhang X.-H.; Zhang H.-L.; Hou Y.; Qi M.-Y.; Zuo Y.-X.; Sun C.; Dai X.-C.; Zhang N.-N.; Chen T.-Q.; Zhang Y.; Man W.-R.; Li C.-Y.; Lin J.; Ge W.; Yang L.-Y.; Qin X.; Sun D.-D.,GULP1 protects against diabetic cardiomyopathy through IKIP/NF-κB-dependent improvement of mitochondrial function,2026,Cardiovascular Diabetology,0,10.1186/s12933-026-03184-2,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105040790980
Lovska A.; Gerlici J.; Dižo J.; Rukavishnikov P.,Study of Strength of Open Wagon with Tank Containers Under Operational Modes †,2026,Engineering Proceedings,0,10.3390/engproc2025121002,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105034304969
Xiao X.; Gao B.; Su Z.; Li L.; Liu S.; Liu Z.,SAGCN: A syntactic aware multi-branch graph attention network with structural bias for aspect sentiment triplet extraction,2026,Neural Networks,1,10.1016/j.neunet.2026.108596,Article,,2-s2.0-105027966528
Wang F.; Yan T.; Yang Z.; Hu M.; Zhang J.; Luo Z.; Bai X.,DeepMEL: A multi-agent collaboration framework for multimodal entity linking,2026,Information Processing and Management,3,10.1016/j.ipm.2025.104507,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105025535337
Kim H.; Ko J.H.,Adaptive Quantum Transformer: Adapter-Based Parameter Reuse for Dynamic Qubit Scaling in Vision Transformers,2026,International Journal of Pattern Recognition and Artificial Intelligence,0,10.1142/S0218001426520051,Article,,2-s2.0-105033381675
Zhang W.; Li X.; Ando S.; Yoshioka K.,BitROM: Weight Reload-Free CiROM Architecture Towards Billion-Parameter 1.58-bit LLM Inference,2026,"Proceedings of the Asia and South Pacific Design Automation Conference, ASP-DAC",1,10.1109/ASP-DAC66049.2026.11420813,Conference paper,All Open Access; Green Open Access,2-s2.0-105041712823
Lu X.; Ma T.; Li Y.; Zhu Z.; Xuan Z.; Yu L.; Yu B.,DLR-CLIP: dual-level refinement for few-shot vision-language adaptation,2026,Multimedia Systems,0,10.1007/s00530-026-02360-4,Article,,2-s2.0-105038624004
Guo W.; Ni W.; Xiao Y.; Wang L.; Li W.,Federated Adapter Learning Under Energy Constraints for Generative Personalization in Consumer Electronics Networks for IoV Deployments,2026,IEEE Transactions on Consumer Electronics,0,10.1109/TCE.2026.3692584,Article,,2-s2.0-105039275896
Subedi A.; De S.; Cavuoto L.; Schwaitzberg S.; Hackett M.; Norfleet J.,An Interpretable Transformer-Based Foundation Model for Cross-Procedural Skill Assessment Using Raw fNIRS Signals,2026,ACM Transactions on Computing for Healthcare,0,10.1145/3805808,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105043888386
Xiang M.; Zhang G.,RGB-T Semantic Segmentation with Cross-Modal Feature Fusion Based on the Segment Anything Model,2026,"2026 3rd International Conference on Image Processing and Artificial Intelligence, ICIPAI 2026",0,10.1109/ICIPAI70034.2026.11605763,Conference paper,,2-s2.0-105046375278
Xinyuan C.; Ismail S.; Bakar N.W.A.,A Confidence-Aware Ensemble Drug-Target Interactions Prediction Model With Efficient Adapters,2026,Applied Research,0,10.1002/appl.70079,Article,,2-s2.0-105031873981
Blefari F.; Cosentino C.; Pironti F.A.; Furfaro A.; Marozzo F.,CyberRAG: An agentic RAG cyber attack classification and reporting tool,2026,Future Generation Computer Systems,12,10.1016/j.future.2025.108186,Article,All Open Access; Green Open Access; Hybrid Gold Open Access,2-s2.0-105018909347
Zhou D.; Pan W.; Ming Z.,LLM-based Semantic and ID Representations for Sequential Recommendation,2026,SIGIR 2026 - Proceedings of the 49th International ACM SIGIR Conference on Research and Development in Information Retrieval,0,10.1145/3805712.3809874,Conference paper,,2-s2.0-105047242835
Chen X.; Shen Y.; Zhong Z.,Spherical Geometry-guided and Frequency-Enhanced Segment Anything Model for 360° Salient Object Detection; [采用球面几何引导和频域增强SAM的360°全景图像显著目标检测],2026,Dianzi Yu Xinxi Xuebao/Journal of Electronics and Information Technology,0,10.11999/JEIT251254,Article,,2-s2.0-105047285882
Guo J.; Liu Q.; Tan K.; Yuan D.; Liu Y.,Physics prior adapter tuning for thermal infrared tracking,2027,Expert Systems with Applications,0,10.1016/j.eswa.2026.133472,Article,,2-s2.0-105043706371
Xie Y.; Shi Y.; Zhang H.; Dong C.; Xue G.,"Soluble expression, two-step purification and tagmentation-compatible activity assessment of hyperactive Tn5 transposase using a GB1 fusion tag strategy",2026,Protein Expression and Purification,1,10.1016/j.pep.2026.106967,Article,,2-s2.0-105043574390
Jiang K.; Wu C.; Zhao Z.; Du B.; Zhang L.,From segmentation to change: Releasing segment anything model for remote sensing change detection,2026,Pattern Recognition,0,10.1016/j.patcog.2026.114605,Article,,2-s2.0-105047518570
Wang Y.; Li J.; Gao G.; Gu Y.,Dual-Path Self-Supervised Spatiotemporal Learning for Satellite Video Scene Understanding,2026,IEEE Transactions on Geoscience and Remote Sensing,1,10.1109/TGRS.2026.3660976,Article,,2-s2.0-105029761081
Zhu Z.; Feng L.; Zhao Q.,Depth-selective LoRA: Augmenting mixture-of-recursions with sparse low-rank adaptation,2026,Expert Systems with Applications,0,10.1016/j.eswa.2026.132390,Article,,2-s2.0-105036228242
Fu X.; Zhu G.; Zhang H.; Huang J.; Xiang T.; Zhou Y.; Wu L.,SHL-Net: Semantics-Enhanced Network for Localizing Harmonized Image Splicing,2026,IEEE Transactions on Information Forensics and Security,0,10.1109/TIFS.2026.3705331,Article,,2-s2.0-105042891213
Xu H.; Chen Z.; Shen S.; You H.; Chen C.-C.,Harmonizing Scale for Intelligent Sensors: Resolution-Conditioned Adaptation of Vision Foundation Models for Crowd Counting,2026,Sensors,0,10.3390/s26103047,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105040053481
Cai Q.; Qiao Z.; Yang M.; Luo X.; Xiong H.,Graph Cross-Domain Continual Fine-Tuning via Orthogonal LoRA Routing with Contrastive Expert Specialization,2026,WWW 2026 - Proceedings of the ACM Web Conference 2026,0,10.1145/3774904.3792384,Conference paper,All Open Access; Gold Open Access,2-s2.0-105038564483
Du L.; Wu Z.; Ji F.; Yang Z.; Han Y.; Huang H.,A novel adaptive spatio-temporal dual-branch model for traffic flow prediction,2026,"Proceedings of the Institution of Mechanical Engineers, Part D: Journal of Automobile Engineering",0,10.1177/09544070251381939,Article,,2-s2.0-105022609501
Stoianovici D.; Lim S.; Hashiba K.; Waddell J.; Petrisor D.; Piwowarczyk J.; George A.K.; Macura K.J.; Han M.,ProBot: Robot-Ultrasound Probe for Transrectal and Transperineal Prostate Biopsy,2026,IEEE Transactions on Biomedical Engineering,4,10.1109/TBME.2025.3595815,Article,All Open Access; Green Open Access,2-s2.0-105012834817
Pehlívan S.,Adapting independent large-scale pretrained models for human action recognition,2026,Turkish Journal of Electrical Engineering and Computer Sciences,0,10.55730/1300-0632.4184,Article,All Open Access; Gold Open Access,2-s2.0-105042585057
He Z.; Lin Q.,MAD-ASR: A low resource dialect speech recognition method based on pre-training and dynamic fusion,2026,Proceedings of SPIE - The International Society for Optical Engineering,0,10.1117/12.3102729,Conference paper,,2-s2.0-105033071806
Cao Y.; Wang Y.; Sun L.; Zou X.; Ma Y.,Dynamic alignment of visual and language semantics for referring video object segmentation,2026,Information Processing and Management,0,10.1016/j.ipm.2026.104712,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105034439461
Wu J.; Chen Y.; Min Q.; Chen M.; Zhao J.; Ye M.,Domain-Adaptive Multimodal Large Language Models for Photovoltaic Fault Diagnosis via Dynamic LoRA Routing,2026,Processes,0,10.3390/pr14040653,Article,All Open Access; Gold Open Access,2-s2.0-105031265102
Su J.; Zhu T.; Cai J.; Wang Z.; Li Q.; Zhang X.; Tong T.; Wang S.; Liu W.,Adapting SAM to nuclei instance segmentation and classification via Cooperative Fine-Grained Refinement,2026,Medical Image Analysis,0,10.1016/j.media.2026.104144,Article,,2-s2.0-105040734729
Zhang P.; Huang S.; Zheng Y.; Ni W.; Chang S.; Feng Z.,SpectrumLM: Leveraging Large Vision Models for Cross-Scenario Spectrum Semantic Sensing in Smart Cities,2026,IEEE Transactions on Consumer Electronics,0,10.1109/TCE.2026.3715725,Article,,2-s2.0-105045777711
Feng S.; Su P.; Qi Z.; Yang L.,T-CASP: Time-Aware Continual Aspect Semantic-Driven Incremental Pretraining,2026,Applied Sciences (Switzerland),0,10.3390/app16083837,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105037053464
Chen M.-Y.; Hoang T.T.U.; Hahn M.; Sarfraz M.S.,When Does LoRA Reuse Work? Theoretical Limits and Mechanisms for Recycling LoRAs Without Data Access,2026,Transactions on Machine Learning Research,0,,Article,,2-s2.0-105030853189
Deng L.; Zhang J.; Bai H.; Cui Y.; Xu S.; Zhang C.; Wu L.; Wang Y.; Zhao Z.,AnyRoad: A Frequency-Aware Adapter Framework for Road Segmentation with Segment Anything Model,2026,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,0,10.1109/JSTARS.2026.3720519,Article,All Open Access; Gold Open Access,2-s2.0-105046805256
Ren J.; Xu Z.,Multi-Scale Frequency Expert Networks via SAM2 Adaptation for Change Detection,2026,IET Image Processing,0,10.1049/ipr2.70399,Article,All Open Access; Gold Open Access,2-s2.0-105041300708
Larsen O.A.; Moghaddam M.T.,SAGAI-MID: A Generative AI-Driven Middleware for Dynamic Runtime Interoperability,2026,"Proceedings - 2026 IEEE 23rd International Conference on Software Architecture Companion, ICSA-C 2026",0,10.1109/ICSA-C68850.2026.00090,Conference paper,All Open Access; Green Open Access,2-s2.0-105048463538
Yen H.-Y.; Fang W.-H.; Chen Y.-T.,DANCE: A Lightweight Dynamic Adapter Network for Real-Time Traffic Accident Anticipation,2026,IEEE Access,0,10.1109/ACCESS.2026.3698180,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105040408624
Abderrahmane M.A.; Guelzim I.; Amazal F.A.,A Unified Model for Gender Prediction From Either Hand or Face Images via Modality Conditioning and Gating,2026,IEEE Access,0,10.1109/ACCESS.2025.3628988,Article,All Open Access; Gold Open Access,2-s2.0-105020939690
Zhang X.; Gong R.; Zhou M.; Liang H.; Wang D.; Zhou H.; Mei L.,Research on Deep Transfer Learning Based on Multi-Source Log Data in Intelligent Early Warning of Information System,2026,"2026 International Conference on Data Science for Cyber-Physical Systems Resilience using Advanced Applications, ICDCA 2026",0,10.1109/ICDCA69396.2026.11619998,Conference paper,,2-s2.0-105047535258
Xu B.; Sui T.; Shi S.; Xiang G.; Nie A.; Ge Q.; Liu H.; Ma H.; Xu Y.; Qiu Z.; Hong J.,DinoCloudNet: A Remote Sensing Cloud Semantic Segmentation Method Based on Vision Foundation Models,2026,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,0,10.1109/JSTARS.2026.3690021,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105038131002
Wang Z.; Yuan S.; Li R.; Li J.; You Z.,GLFRNet: Global-Local Alignment and Frequency Reconstruction for Multimodal Remote Sensing Semantic Segmentation,2026,IEEE Transactions on Geoscience and Remote Sensing,2,10.1109/TGRS.2026.3686905,Article,,2-s2.0-105037193509
Elgazwy A.; Abdelaziz O.; Soliman M.; Shehata M.S.,MKATrack: Enhancing Single Object Tracking using Kronecker Adapters,2026,Canadian Conference on Electrical and Computer Engineering,0,10.1109/CCECE68150.2026.11610490,Conference paper,,2-s2.0-105046144779
Cao Y.; Zhang J.; Fang J.; Pan Y.; Xiang N.,SurgClip: Accelerated Domain-Adaptive CLIP for Surgical Keyframe-Text Retrieval,2026,"Proceedings of the International Conference on Computer Supported Cooperative Work in Design, CSCWD",0,10.1109/CSCWD68734.2026.11582803,Conference paper,,2-s2.0-105044882265
Chaudhary H.; Wang R.; Ramesh G.; Hu J.,GRAFF: GRaph-Augmented Fine-grained Fusion for Large Language Models,2026,"19th Conference of the European Chapter of the Association for Computational Linguistics, Findings of EACL 2026",0,10.18653/v1/2026.findings-eacl.293,Conference paper,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105039250925
Qi Z.; Guo Q.; Wang L.; Zhou Y.,MultiMoE: Multimodal Mixture of Experts Adapter for Semantic Segmentation of Remote Sensing Images,2026,IEEE Transactions on Geoscience and Remote Sensing,0,10.1109/TGRS.2026.3702194,Article,,2-s2.0-105041959716
Wang J.; Chen T.; Cheng P.; Hou X.; Liu J.,AdaReason: Progressive Training of Multi-LoRA Adapters for Budget-Adaptive Language Reasoning Models,2026,Proceedings of the AAAI Conference on Artificial Intelligence,0,10.1609/aaai.v40i31.39828,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034964160
Wang Y.; Hong X.; Ma Z.; Su Z.; Zhang J.; Huang Z.,Continual Conceptual Entity Learning for Text-to-Image Generative Models,2026,IEEE Transactions on Multimedia,0,10.1109/TMM.2026.3668531,Article,,2-s2.0-105032767358
Zhang Q.; Liu S.; Zha Z.; Hou G.; Zhu R.; Yu S.; Fei Y.; Jing C.; Chu J.,"Design, Fabrication and Integration of Rectangular TE10to Circular TE11Mode Waveguide Transition Adapter for Robust W-Band Wired Terahertz Transmission System",2026,Journal of Lightwave Technology,1,10.1109/JLT.2025.3645479,Article,,2-s2.0-105025701064
Li H.; Liu G.; Wang X.; Liang B.; Luo Y.,PEFT-BoA: Parameter-Efficient Fine-Tuning with Bag-of-Adapters for Multi-Modal Object Re-identification,2026,Proceedings of the AAAI Conference on Artificial Intelligence,0,10.1609/aaai.v40i8.37537,Conference paper,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105034374607
Dayal A.; Divya P.; Tiwari N.; Cenkeramaddi L.R.; Mohan C.K.; Kumar A.,Bridging the Domain Gap in Small Multimodal Models: A Dual-level Alignment Perspective,2026,"Proceedings - 2026 IEEE/CVF Winter Conference on Applications of Computer Vision, WACV 2026",0,10.1109/WACV61042.2026.00797,Conference paper,,2-s2.0-105041264886
Sunilkumar N.; Narayanan T.; Kumar B.N.,NeuroSyn-MoDE: Modality-Specific Encoders with Uncertainty-Gated Fusion for Multi-Disease Neurodegenerative Screening,2026,Conference Proceedngs - WcCST 2026: World Conference on Computational Science and Technology,0,10.1109/WcCST67302.2026.11495686,Conference paper,,2-s2.0-105040812474
Zhao X.; Ming X.; Wu J.; Zhu X.; Xiao Y.,Next-generation CAR-T therapy for acute myeloid leukemia: bridging innovation with clinical translation,2026,Annals of Hematology,10,10.1007/s00277-026-06742-6,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105027603727
Gao J.; Sun H.; Tong L.,Open Long-Tailed Recognition for WEEE Dismantling Components: A Domain-Adaptive Vision-Text Fusion Network,2026,"Youth Academic Annual Conference of Chinese Association of Automation, YAC",0,10.1109/YAC71005.2026.11616246,Conference paper,,2-s2.0-105047323838
Wan Z.; Du W.; Chi Y.; Li L.; Pan M.; Qin X.,Adaptive Budget Allocation for Orthogonal Subspace Adapter Tuning in LLMs Continual Learning,2026,Transactions on Machine Learning Research,0,,Article,,2-s2.0-105042664656
Li X.; Jing J.; Wu T.; Zhang X.; Liu W.,Supad: a superordinary zero-shot industrial anomaly detection network based on gated-agnostic multimodal adaptive learning prompts,2026,Journal of Intelligent Manufacturing,2,10.1007/s10845-025-02757-4,Article,,2-s2.0-105027234794
Zhou J.; Li Z.; Yu Y.; Zhou Y.; Guo R.; Li G.; Mao Y.; Han M.; Chang X.; Wang M.,Mettle: Meta-Token Learning for Memory-Efficient Audio-Visual Adaptation,2026,IEEE Transactions on Pattern Analysis and Machine Intelligence,4,10.1109/TPAMI.2025.3642821,Article,,2-s2.0-105024781680
