Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,UT (Accession Number),matched_queries
"Peng, J; Li, WY; Vlaski, S; Ling, Q",Topology-Independent Learning Error of the Weighted Mean Under Label Poisoning Attacks in Heterogeneous Decentralized Learning,2026,IEEE TRANSACTIONS ON SIGNAL AND INFORMATION PROCESSING OVER NETWORKS,0,10.1109/TSIPN.2026.3712234,Article,,WOS:001835552200003,Q3;Q6
"Ching, CW; Chen, X; Kim, T; Kuo, JJ; Da Silva, D; Hu, LT",Totoro+: An Adaptive and Scalable Edge Federated Learning System,2026,IEEE TRANSACTIONS ON PARALLEL AND DISTRIBUTED SYSTEMS,0,10.1109/TPDS.2026.3696917,Article,,WOS:001785950600001,Q3
"Li, YL; Hu, JF; Zhang, H; Zhou, YN; Yang, N; Yuan, D; Ding, WP",Toward Better Privacy-Protected Federated Learning for Healthcare Services in Non-IID Scenarios,2026,IEEE TRANSACTIONS ON EMERGING TOPICS IN COMPUTATIONAL INTELLIGENCE,0,10.1109/TETCI.2026.3670926,Article; Early Access,,WOS:001719665600001,Q3
"Wang, SL; Liu, JC; Xu, HL; Tang, CX; Ma, QP; Huang, LS",Toward Communication-Efficient Decentralized Federated Graph Learning Over Non-IID Data,2026,IEEE TRANSACTIONS ON MOBILE COMPUTING,1,10.1109/TMC.2025.3641696,Article,,WOS:001732670500007,Q3
"Zhu, KL; Wang, F; Jiao, L; Yuan, YL; Lin, XJ; Zhang, L",Toward Cost-Efficient Online Transfer Learning in Distributed Cloud-Edge Networks,2026,IEEE TRANSACTIONS ON NETWORKING,0,10.1109/TON.2025.3597200,Article,,WOS:001556121100001,Q10
"Fu, JD; Fang, J; Sun, JY; Zhuang, SY; Liu, YL; Lv, ZQ",Toward Efficient Distributed Network Security: A Lightweight Multitask Traffic Analysis Framework,2026,IEEE TRANSACTIONS ON NETWORKING,1,10.1109/TON.2025.3643832,Article,,WOS:001662946200008,Q2
"Santos, J; Wang, C; Tantawi, A; Tardieu, O; Maniotis, P; Wauters, T; De Turck, F",Toward Efficient Orchestration of GenAI Workloads in Modern Container Clouds,2026,IEEE COMMUNICATIONS MAGAZINE,1,10.1109/MCOM.001.2500262,Article,,WOS:001682811400001,Q10
"Thabet, S; Zhou, YP; Soltani, B; Sheng, QZ; Wen, ST; Wu, D",Toward Efficient Wireless Federated Learning via Decoupling Over-the-Air Model Aggregation and Client Selection,2026,IEEE INTERNET OF THINGS JOURNAL,0,10.1109/JIOT.2026.3662612,Article,,WOS:001748503100001,Q3
"Chen, CY; Zhao, YC; Zhang, Z; Li, WZ; Wu, J",Toward Efficient and Scalable Asynchronous Federated Learning via Stragglers Version Control,2026,IEEE TRANSACTIONS ON MOBILE COMPUTING,2,10.1109/TMC.2025.3609568,Article,,WOS:001658607600015,Q3
"Zhou, Y; Ma, LB; Wang, XW; Li, Q; Chiasserini, CF; Han, GJ",Toward Energy-Efficient Collaborative Inference and Fine-Tuning: Matching Model Compression and Offloading With Resource Availability,2026,IEEE TRANSACTIONS ON NETWORKING,0,10.1109/TON.2026.3689748,Article,,WOS:001770595800005,Q10
"Barrachina-Muñoz, S; Carrascosa-Zamacois, M; Bleda, H; Riaz, U; Maqsood, Y; Calle, X; Vía, S; Payaró, M; Mangues-Bafalluy, J",Toward Experimentation-as-a-Service in 5G/6G: The Plaza6G Prototype for AI-Assisted Trials,2026,"2026 21ST WIRELESS ON-DEMAND NETWORK SYSTEMS AND SERVICES CONFERENCE, WONS",0,,Proceedings Paper,,WOS:001849394400023,Q8
"Wu, ZY; Pang, BY; Li, XK; Zhu, YL; Su, DH; Fan, BW; Li, RH; Wang, GR; Zhou, CH",Toward Fair Federated Graph Learning,2026,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS,0,10.1109/TNNLS.2026.3690015,Article; Early Access,,WOS:001786126800001,Q3
"Charalambous, T; Pappas, N; Nomikos, N; Wichman, R",Toward Goal-Oriented Communication in Multi-Agent Systems: An Overview,2026,IEEE OPEN JOURNAL OF THE COMMUNICATIONS SOCIETY,0,10.1109/OJCOMS.2026.3703748,Article,,WOS:001797680900006,Q3
"Wang, Y; Yuan, JL; Wu, WB; Yao, QF; Xu, DL; Shen, ZS",Toward Inference Latency Optimization for Scalable Collaborative Multi-UAV Analytics,2026,IEEE TRANSACTIONS ON GREEN COMMUNICATIONS AND NETWORKING,0,10.1109/TGCN.2025.3625726,Article,,WOS:001652640900003,Q10
"Sarath, G; Geetha, M; Nair, JJ","Toward Lightweight, Communication-Efficient, and Energy-Aware Federated Learning Under Non-IID Settings",2026,IEEE OPEN JOURNAL OF THE COMMUNICATIONS SOCIETY,0,10.1109/OJCOMS.2026.3695902,Article,,WOS:001783576000002,Q3
"Golilarz, NA; Al Khatib, HS; Rahimi, S",Toward Neurocognitive-Inspired Intelligence: From AI's Structural Mimicry to Human-Like Functional Cognition,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3689754,Article,,WOS:001765013400015,Q5
"Rahman, R; Shaham, S; Nguyen, DC",Toward Personalized Quantum Federated Learning for Anomaly Detection,2026,IEEE TRANSACTIONS ON NETWORK SCIENCE AND ENGINEERING,4,10.1109/TNSE.2025.3631526,Article,,WOS:001638043900008,Q3
"Xu, J; Chen, HX; Yuan, QC; Yin, LC; Tao, YF; Wang, H; Xue, YQ; Fu, DL; Pang, H; Chong, T; Xue, L",Toward Prostate Cancer Early Warning with a Self-Powered Wearable Biosensing Platform Integrated with Machine Learning,2026,ADVANCED SCIENCE,5,10.1002/advs.202524234,Article; Early Access,,WOS:001703139300001,Q3
"Yarham, S; Behjati, M; Alobaidy, HAH",Toward Sustainable Environmental Intelligence: A Comprehensive Survey of Federated Learning Applications and Technical Challenges,2026,IEEE OPEN JOURNAL OF THE COMPUTER SOCIETY,1,10.1109/OJCS.2026.3690680,Article,,WOS:001770597800001,Q3
"Tornero-Soria, M; Sánchez-Salmerón, AJ; Vidal, EV",Toward a Deeper Understanding of YOLO26: Block-Level Architectural Analysis and Ablation Studies,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16136758,Article,,WOS:001818120700001,Q5
"Li, Z; Mak, MW; Pilanci, M; Lee, HY; Gan, CX; Sheng, JB; Meng, HL",Toward a Unified Perspective on Parameter-Efficient Fine Tuning for Speaker Verification,2026,IEEE TRANSACTIONS ON AUDIO SPEECH AND LANGUAGE PROCESSING,0,10.1109/TASLPRO.2026.3682068,Article,,WOS:001748470200003,Q1;Q4
"Grande, M; Gómez, S; Borondo, F; Borondo, J",Toward a new generation of market indicators driven by blockchain transaction networks,2026,CHAOS,0,10.1063/5.0307162,Article,,WOS:001756734400001,Q3
"Shaibu, J; Oh, H; Seo, M; Han, H; Noh, G; Kim, T; Bang, I",Toward green 6G RAN: A survey of energy-efficient mechanisms and 3GPP standardization efforts,2026,ICT EXPRESS,0,10.1016/j.icte.2026.06.015,Article,,WOS:001849304600001,Q3
"Broujeny, RS; Ben Ayed, S",Toward imprecision-aware RUL forecasting: ANFIS-ensemble approach,2026,AERONAUTICAL JOURNAL,0,10.1017/aer.2026.10164,Article; Early Access,,WOS:001743408300001,Q5
"Razmi, D; Razmi, P; Babayomi, O; Zhang, ZB",Toward intelligent and resilient microgrids: A survey of machine learning approaches for renewable energy integration,2026,APPLIED ENERGY,4,10.1016/j.apenergy.2026.127929,Article,,WOS:001756847100001,Q3
"Zirem, Y; Fournier, I; Salzet, M",Toward next-generation machine learning and deep learning for spatial omics,2026,BRIEFINGS IN BIOINFORMATICS,2,10.1093/bib/bbag131,Review,,WOS:001726548900001,Q3
"Alvarez-Carmona, MA; Guzmán, IS; Aranda, R; Herrera-Semenets, V",Towards Accurate and Legible Scene Text Generation in Spanish; A Text-to-Image Model,2026,"PROGRESS IN ARTIFICIAL INTELLIGENCE AND PATTERN RECOGNITION, IWAIPR 2025",0,10.1007/978-3-032-11358-0_13,Proceedings Paper,,WOS:001754952900013,Q8
"Ahmadpanah, SH; Mirabi, M; Sahafi, A; Erfani, SH","Towards Decentralized Hybrid Container Elasticity With Fault-Tolerant Orchestration and Predictive, Risk-Aware Thresholding",2026,CONCURRENCY AND COMPUTATION-PRACTICE & EXPERIENCE,1,10.1002/cpe.70720,Article,,WOS:001748586900005,Q3
"Anwer, M; Ahmed, G; Abdelhaq, M; Alsaqour, R; Hussain, S; Akhunzada, A",Towards Decentralized IoT Security: Optimized Detection of Zero-Day Multi-Class Cyber-Attacks Using Deep Federated Learning,2026,CMC-COMPUTERS MATERIALS & CONTINUA,1,10.32604/cmc.2025.068673,Article,,WOS:001625193100001,Q3
"Lyu, C; Zhang, XL; Cheng, JQ; Liu, WM; Ye, XH; Xu, K; Li, Q; Yin, XC",Towards Efficient and Reliable Training Assurance of Untrusted Federated Learning Participants Under Hardware Non-Determinism,2026,IEEE TRANSACTIONS ON DEPENDABLE AND SECURE COMPUTING,0,10.1109/TDSC.2026.3677485,Article,,WOS:001817240300039,Q3
"Chebbi, A; Kolade, B",Towards EnergyGPT: A Large Language Model Specialized for the Energy Sector,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3693610,Article,,WOS:001778451500024,Q1;Q8
"Setu, DM; Islam, T; Rahman, MM; Dey, SK",Towards Enhancing Healthcare Data Privacy: Integrating BioClinicalBERT With Polyalphabetic Cipher for Entity Recognition and Anonymization,2026,ENGINEERING REPORTS,0,10.1002/eng2.70673,Article,,WOS:001725130200047,Q9
"Márquez-Algaba, J; Vicente-Martínez, P; Soria-Olivas, E; Sánchez-Montañés, M; García-Escrivà, MA; William-Secin, E",Towards Hyper-Personalized Travel Planning: A Multimodal AI Agent with Integrated Neural Rendering for Immersive Itineraries,2026,ELECTRONICS,1,10.3390/electronics15061142,Article,,WOS:001725347100001,Q5
"Saleh, A; Morabito, R; Dustdar, S; Tarkoma, S; Pirttikangas, S; Lovén, L","Towards Message Brokers for Generative AI: Survey, Challenges, and Opportunities",2026,ACM COMPUTING SURVEYS,6,10.1145/3742891,Article,,WOS:001607381000019,Q10
"Zhong, ZF; Yuan, W; Qu, L; Chen, T; Wang, H; Zhao, XY; Yin, HZ",Towards On-device Personalization: Cloud-device Collaborative Data Augmentation for Efficient On-device Language Model,2026,ACM TRANSACTIONS ON INTELLIGENT SYSTEMS AND TECHNOLOGY,2,10.1145/3779452,Article,,WOS:001689580800001,Q8
"Luo, G; Zhang, YX; Zhou, YY; Huang, ML; Sun, XS; Ji, RR",Towards Parameter-Efficient Network Pruning with Re-Parameterized Adapter,2026,INTERNATIONAL JOURNAL OF COMPUTER VISION,0,10.1007/s11263-025-02698-8,Article,,WOS:001714866300005,Q1
"Rasool, AM; Safa, NS; Mbarushimana, C",Towards Privacy-Preserving Deep Learning for Intelligent IoT Botnet Detection,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16031665,Article,,WOS:001687591800001,Q3
"Arangi, D; Padhy, N; Mahapatro, PK; Behera, S",Towards Sovereign Digital Ecosystems in Agriculture: A Federated Learning Approach for Crop Recommendation from Fused Soil Datasets,2026,"2ND INTERNATIONAL CONFERENCE ON DIGITAL SOVEREIGNTY, ICDS 2025",0,10.1007/978-3-032-21524-6_19,Proceedings Paper,,WOS:001836292900019,Q3
"Chen, JQ; Zheng, RC; Liu, JB",Towards UAV path-planning algorithms and obstacle avoidance methods: A comprehensive review,2026,ROBOTICS AND AUTONOMOUS SYSTEMS,0,10.1016/j.robot.2026.105636,Article,,WOS:001828140100001,Q3
"Ponce, H; Martínez-Villaseñor, L",Towards a Distributed-Based Learning Robot from Scratch via Neuro-Evolutionary Computation,2026,"ADVANCES IN SOFT COMPUTING, MICAI 2025, PT II",0,10.1007/978-3-032-09044-7_8,Proceedings Paper,,WOS:001656842000008,Q3
"Tariq, F; Anjum, F; Cheng, XC; Javed, S; Aurangzeb, K; Kanwal, N",Towards a cybersecure and privacy enhanced smart grid: A blockchain enabled federated learning framework,2026,PLOS ONE,0,10.1371/journal.pone.0342454,Article,,WOS:001705080400017,Q3
"Shi, DP; Cai, MS; Che, YH; Xie, LL; Zhao, JY",Towards artificial intelligence-enabled autonomous battery prognostics and management,2026,JOURNAL OF ENERGY CHEMISTRY,9,10.1016/j.jechem.2025.09.081,Article,,WOS:001609605600001,Q3
"Wu, FY; Ye, AY; Cai, ZH; Chen, J",Towards bias-free recruitment: Adversarial contrastive tuning for LLM-based resume screening,2026,INFORMATION AND SOFTWARE TECHNOLOGY,2,10.1016/j.infsof.2026.108040,Article,,WOS:001677543700001,Q8
"Yang, L; Li, SB; Zhu, CC",Towards collaborative and privacy-preserving industrial time-series anomaly detection with federated learning: A systematic review,2026,INFORMATION FUSION,2,10.1016/j.inffus.2026.104393,Article,,WOS:001756223400001,Q3
"Shaikh, M; Ebrahimi, A; Wiil, UK",Towards convergence of AI and blockchain for personalized medicine in pharmacogenomics,2026,SCIENTIFIC REPORTS,0,10.1038/s41598-026-53058-6,Article,,WOS:001843802500017,Q3
"Hossain, MA; Islam, MS",Towards decentralized cybersecurity: A novel privacy-preserving federated learning approach for botnet attack detection,2026,BLOCKCHAIN-RESEARCH AND APPLICATIONS,5,10.1016/j.bcra.2025.100355,Article,,WOS:001859618900001,Q3
"Mu, YJ; Wang, JH; Zhang, HX; Gan, ZX; Zhu, GN",Towards efficient patent analysis: A large language model and BERT-refined methodology for keyphrase extraction,2026,WORLD PATENT INFORMATION,1,10.1016/j.wpi.2026.102435,Article,,WOS:001686293400001,Q9
"Jiang, M; Liu, Y; Cui, H; Tian, XY; Zheng, Q; Shen, YL; Xiong, ZY; Li, N; Li, JB; Feng, CH; Su, YF; Jin, HB",Towards extreme application scenarios: perspectives on artificial intelligence-driven smart energy management systems,2026,ENERGY AND AI,0,10.1016/j.egyai.2026.100725,Article,,WOS:001730367600001,Q3
"Wang, QQ; Lu, G; Zhang, GQ",Towards improved agricultural water accounting: a fusion method for regional pond water storage assessment,2026,JOURNAL OF WATER AND CLIMATE CHANGE,0,10.2166/wcc.2026.460,Article,,WOS:001743412800001,Q3
"Pan, CL; Wu, QB",Towards more practical vertically federated graph neural networks,2026,PATTERN RECOGNITION LETTERS,0,10.1016/j.patrec.2026.04.004,Article,,WOS:001744519000001,Q3
"Sedhom, BE; Eladl, AA; El-Afifi, MI",Towards resilient smart grids: hybrid optimization and machine learning for stability prediction,2026,COMPUTERS & ELECTRICAL ENGINEERING,0,10.1016/j.compeleceng.2026.111381,Article,,WOS:001826240500001,Q3
"Raza, A; Raggio, CB; Guzzo, A; Spadea, MF; Fortino, G",Towards robust neurocomputing model in efficient federated brain tumour segmentation with sparsification and weights clustering,2026,NEUROCOMPUTING,0,10.1016/j.neucom.2026.133142,Article,,WOS:001706080600001,Q3
"Yuan, JJ; Li, Z; Zhang, TB",Towards robust remote sensing visual question answering with spectral expert adaptation and group-relative optimization,2027,NEURAL NETWORKS,0,10.1016/j.neunet.2026.109308,Article,,WOS:001822731500001,Q1;Q8
"Chen, JY; Tan, MK; Lu, HF; Xu, QN; Wang, ZH; Zeng, RH; Hu, XP",Towards stable cross-domain depression recognition under missing modalities,2026,PATTERN RECOGNITION,4,10.1016/j.patcog.2026.113367,Article,,WOS:001709344200001,Q4
"Zamankhani, S; Sattler, KU",TraceTune: Targeted Fine-Tuning of Attention Heads for Text-to-SQL,2026,"BIG DATA ANALYTICS AND KNOWLEDGE DISCOVERY, DAWAK 2025",0,10.1007/978-3-032-02215-8_25,Proceedings Paper,,WOS:001579468600025,Q8
"Salah, A; Yevick, D","Tracing the Path to Grokking: Dropout, Embeddings, and Network Activation",2026,NEURAL PROCESSING LETTERS,1,10.1007/s11063-026-11843-4,Article,,WOS:001762710700001,Q5
"Wang, ZH; Wang, XM; Wang, LJ; Wu, Z; Hu, JG; Yuan, FJ; Tian, Z",Traffic Flow Prediction in Intelligent Transportation Systems: A Comprehensive Review of Graph Neural Networks and Hybrid Deep Learning Methods,2026,ALGORITHMS,2,10.3390/a19040310,Review,,WOS:001749264800001,Q3
"Wang, JH; Zhang, WH; Fu, T; Shangguan, QQ",Traffic accident liability determination using large language models,2026,TRANSPORT POLICY,0,10.1016/j.tranpol.2026.104308,Article,,WOS:001828281500001,Q8
"Xu, YW; Chen, Y",TrafficMCA: an effective LLM-empowered framework for traffic flow prediction via mutual cross-attention,2026,APPLIED INTELLIGENCE,0,10.1007/s10489-026-07251-9,Article,,WOS:001754321200003,Q8
"Chen, HM; Gao, DH; Zhang, WX; Yang, LB; Zhou, ZB",TrafficMoE: LLM-based mixture-of-experts framework for multi-task network traffic classification,2026,JOURNAL OF KING SAUD UNIVERSITY COMPUTER AND INFORMATION SCIENCES,0,10.1007/s44443-026-01202-7,Article,,WOS:001862368900003,Q5
"Elwes, M; Jaberansary, M; Tang, FSKB; Aswendt, M; Beyan, O; Kutafina, E",TrainTracks - federated learning for reproducible research on sensitive medical data,2026,BMC MEDICAL INFORMATICS AND DECISION MAKING,0,10.1186/s12911-026-03553-7,Article,,WOS:001773289800001,Q3
"Karydas, D; Margaritis, D; Leligou, HC",Training Methods for Large Language Models: Current Approaches and Challenges,2026,TECHNOLOGIES,0,10.3390/technologies14020133,Review,,WOS:001703086600001,Q8
"Yuan, JL; Xu, DL; Xu, MW; Li, YC; Liu, XZ; Liu, YH; Wang, SG",Training With Integer-Only Arithmetic: Energy-Efficient Federated Learning With Mobile DSP Offloading,2026,IEEE TRANSACTIONS ON MOBILE COMPUTING,0,10.1109/TMC.2025.3635268,Article,,WOS:001732688700039,Q3
"Xin, TY; Xiao, JL; Xia, ZY; Yin, S; Deng, LJ",Training and Inference within 1 Second - Tackle Cross-Sensor Degradation of Real-World Pansharpening with Efficient Residual Feature Tailoring,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 13",2,,Proceedings Paper,,WOS:001768165900079,Q5
"Liu, X; Lu, YB; Wang, XX; Wu, XY",Training-Free Multi-style Fusion Through Reference-Based Adaptive Modulation,2026,"PATTERN RECOGNITION AND COMPUTER VISION, ACPR 2025, PT II",14,10.1007/978-981-95-4398-4_11,Proceedings Paper,,WOS:001721210400011,Q4
"Biswas, AK; Fahim, M; Fuad, MTH; Mazumder, AMR; Ali, AA; Rahman, AM",Training-free layer selection for partial fine-tuning of language models,2026,INFORMATION SCIENCES,0,10.1016/j.ins.2026.123204,Article,,WOS:001690342200001,Q8
"Sushma, SA; Talib, M; Addya, SK; Rahman, S; Pal, S; Karmakar, C",Trajectory-aware predictive handover framework for task offloading in vehicular networks,2026,AD HOC NETWORKS,0,10.1016/j.adhoc.2026.104340,Article,,WOS:001830278900001,Q3
"Zhang, HL; Li, ZW; Li, HX; Zhou, X; Zhang, J; Li, YD",TransFR: Transferable Federated Recommendation with Adapter Tuning on Pre-trained Language Models,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 33",1,,Proceedings Paper,,WOS:001769391100069,Q8
"Qin, DH; Chen, Z; Liang, X; Bai, FB",Transfer Learning for Low-Resource Automatic Speech Recognition: A Survey and Future Directions,2026,DATA INTELLIGENCE,0,10.3724/2096-7004.di.2026.0082,Article,,WOS:001865842800001,Q7;Q8
"Yang, CH; Zhao, YL; Wang, RY; Li, HR; Liao, XP; Ma, HW",Transfer learning with pre-trained language models for protein expression level prediction in Escherichia coli,2026,SYNTHETIC AND SYSTEMS BIOTECHNOLOGY,1,10.1016/j.synbio.2025.11.012,Article,,WOS:001643780400001,Q8
"Park, J; Song, T; Lee, S; Choi, M; Kim, HJ",Transferable Model-agnostic Vision-Language Model Adaptation for Efficient Weak-to-Strong Generalization,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 29",0,,Proceedings Paper,,WOS:001769350800080,Q8
"Hielscher, T; Hadigheh, SA",Transformer Hypernetworks for Complex Structural Representation,2026,JOURNAL OF COMPUTING IN CIVIL ENGINEERING,0,10.1061/JCCEE5.CPENG-6388,Article,,WOS:001617963100014,Q9
"Bagies, T",Transformer-Based Classification of Security-Related Mobile App Reviews Using Active Learning,2026,IEEE ACCESS,1,10.1109/ACCESS.2026.3692620,Article,,WOS:001771058600021,Q8
"Yahyaoui, R; Dergaa, I; Nikiema, JN; Ceylan, HI; Bragazzi, NL; Hantous-Zannad, S; Rahmouni, HB",Transformer-Based Clinical Annotation of Lung Cancer Reports: A Benchmark and Fine-Tuning Study on a Novel Tunisian Corpus,2026,BIOENGINEERING-BASEL,0,10.3390/bioengineering13070724,Article,,WOS:001832328900001,Q9
"Punno, SSM; Ahmed, T; Siddiquee, MA; Saha, S","Transformer-Based Models for Student Mental Health Detection: A Comparative Study of BERT, RoBERTa and Gemma",2026,"2026 5TH INTERNATIONAL CONFERENCE ON ELECTRICAL, COMPUTER & TELECOMMUNICATION ENGINEERING, ICECTE",0,10.1109/ICECTE69292.2026.11429254,Proceedings Paper,,WOS:001782900200075,Q8
"Mohamed, HG; Khan, MN; Naseer, F; Tahir, M; Jamil, M",Transformer-based human-motion forecasting coupled with safe reinforcement learning for telepresence robot co-navigation,2026,FRONTIERS IN NEUROROBOTICS,1,10.3389/fnbot.2025.1697518,Article,,WOS:001690708700001,Q5
